date,Temp,Humidity,Light,CO2,HumidityRatio,syn_temp,Wind_speed,HDD,occupancy
2/13/2015 0:23,21,25.89,0,574,0.00398,23.22,3.2,0,0
2/13/2015 0:23,21,25.295,0,574,0.00389,23.22,3.2,0,0
2/13/2015 0:24,21,25.1,0,578.66667,0.00386,23.22,3.2,0,0
2/13/2015 0:26,21,25.66,0,581.66667,0.00394,23.22,3.2,0,0
2/13/2015 0:27,21,25.825,0,582,0.00397,23.22,3.2,0,0
2/13/2015 0:28,21,25.89,0,577.5,0.00398,23.22,3.2,0,0
2/13/2015 0:29,21,26.2,0,575,0.00403,23.22,3.2,0,0
2/13/2015 0:29,21,25.1,0,572,0.00386,23.22,3.2,0,0
2/13/2015 0:30,21,25.54,0,574.5,0.00392,23.22,3.2,0,0
2/13/2015 0:32,21,25.55,0,573,0.00393,23.22,3.2,0,0
2/13/2015 0:33,21,25.49667,0,569.33333,0.00392,23.22,3.2,0,0
2/13/2015 0:34,21,26.09,0,573,0.00401,23.22,3.2,0,0
2/13/2015 0:35,21,25.76,0,573.66667,0.00396,23.22,3.2,0,0
2/13/2015 0:36,21,25,0,573,0.00384,23.22,3.2,0,0
2/13/2015 0:36,21,24.84,0,576.5,0.00382,23.22,3.2,0,0
2/13/2015 0:38,21,25.29,0,574,0.00389,23.22,3.2,0,0
2/13/2015 0:39,21,25.395,0,569,0.0039,23.22,3.2,0,0
2/13/2015 0:40,21,25.7,0,573,0.00395,22.15,5.1,0,0
2/13/2015 0:40,21,25.02667,0,577.33333,0.00385,22.15,5.1,0,0
2/13/2015 0:42,21,24.945,0,575.5,0.00383,22.15,5.1,0,0
2/13/2015 0:42,21,25.6,0,571,0.00393,22.15,5.1,0,0
2/13/2015 0:43,21,25.1,0,570,0.00386,22.15,5.1,0,0
2/13/2015 0:45,21,25.29,0,573,0.00389,22.15,5.1,0,0
2/13/2015 0:46,21,25.795,0,572,0.00396,22.15,5.1,0,0
2/13/2015 0:47,21,25.745,0,578,0.00396,22.15,5.1,0,0
2/13/2015 0:48,21,25.59,0,577.5,0.00393,22.15,5.1,0,0
2/13/2015 0:49,21,25.195,0,577,0.00387,22.15,5.1,0,0
2/13/2015 0:49,21,25.26,0,573,0.00388,22.15,5.1,0,0
2/13/2015 0:51,21,25.1,0,576,0.00386,22.15,5.1,0,0
2/13/2015 0:52,21,25.16,0,583.66667,0.00387,22.15,5.1,0,0
2/13/2015 0:53,21,25.045,0,582,0.00385,22.15,5.1,0,0
2/13/2015 0:53,21,24.85,0,575.5,0.00382,22.15,5.1,0,0
2/13/2015 0:55,21,24.845,0,573,0.00382,22.15,5.1,0,0
2/13/2015 0:55,21,24.995,0,575.5,0.00384,22.15,5.1,0,0
2/13/2015 0:56,21,25.195,0,574,0.00387,22.15,5.1,0,0
2/13/2015 0:58,21,24.89,0,574,0.00382,22.15,5.1,0,0
2/13/2015 0:59,21,24.96333,0,570,0.00384,22.15,5.1,0,0
2/13/2015 1:00,21,24.76333,0,579.33333,0.0038,22.15,5.1,0,0
2/13/2015 1:01,21,24.7,0,578,0.00379,22.15,5.1,0,0
2/13/2015 1:01,21,25.89667,0,570.66667,0.00398,22.15,5.1,0,0
2/13/2015 1:02,21,25.29,0,577,0.00389,22.15,5.1,0,0
2/13/2015 1:04,21,24.9,0,580,0.00383,20.02,3.25,0,0
2/13/2015 1:05,21,25.25,0,577.5,0.00388,20.02,3.25,0,0
2/13/2015 1:06,21,24.745,0,577.5,0.0038,20.02,3.25,0,0
2/13/2015 1:07,21,24.92667,0,583,0.00383,20.02,3.25,0,0
2/13/2015 1:08,21,24.65,0,583,0.00379,20.02,3.25,0,0
2/13/2015 1:08,21,25.05,0,576,0.00385,20.02,3.25,0,0
2/13/2015 1:09,21,25.1,0,578,0.00386,20.02,3.25,0,0
2/13/2015 1:11,21,25.29,0,580,0.00389,20.02,3.25,0,0
2/13/2015 1:12,21,24.83,0,581,0.00381,20.02,3.25,0,0
2/13/2015 1:13,21,24.945,0,576.5,0.00383,20.02,3.25,0,0
2/13/2015 1:14,21,25,0,579,0.00384,20.02,3.25,0,0
2/13/2015 1:14,21,25.39,0,578,0.0039,20.02,3.25,0,0
2/13/2015 1:15,21,25.09,0,580.5,0.00386,20.02,3.25,0,0
2/13/2015 1:17,21,24.65,0,575,0.00379,20.02,3.25,0,0
2/13/2015 1:18,21,24.76667,0,578.66667,0.00381,20.02,3.25,0,0
2/13/2015 1:19,21,24.6,0,578,0.00378,20.02,3.25,0,0
2/13/2015 1:20,21,25.245,0,574,0.00388,20.02,3.25,0,0
2/13/2015 1:21,21,24.76667,0,571.66667,0.00381,20.02,3.25,0,0
2/13/2015 1:21,21,24.6,0,571,0.00378,20.02,3.25,0,0
2/13/2015 1:23,21,24.995,0,568,0.00384,20.02,3.25,0,0
2/13/2015 1:24,21,25.09333,0,572.66667,0.00386,20.02,3.25,0,0
2/13/2015 1:25,21,24.84,0,569,0.00382,20.02,3.25,0,0
2/13/2015 1:25,21,25.05,0,572.5,0.00385,20.02,3.25,0,0
2/13/2015 1:27,21,24.7,0,574,0.00379,20.02,3.25,0,0
2/13/2015 1:27,21,24.5,0,576,0.00376,19.8,3.34,0,0
2/13/2015 1:28,21,24.495,0,574,0.00376,19.8,3.34,0,0
2/13/2015 1:30,21.1,25.1,0,576,0.00388,19.8,3.34,0,0
2/13/2015 1:31,21,24.6225,0,580.5,0.00378,19.8,3.34,0,0
2/13/2015 1:32,21,24.6,0,579,0.00378,19.8,3.34,0,0
2/13/2015 1:33,21,24.5,0,578.5,0.00376,19.8,3.34,0,0
2/13/2015 1:34,21,24.49667,0,576.33333,0.00376,19.8,3.34,0,0
2/13/2015 1:34,21,24.83,0,580,0.00381,19.8,3.34,0,0
2/13/2015 1:36,21,24.65,0,579.5,0.00379,19.8,3.34,0,0
2/13/2015 1:37,21,25.125,0,580.25,0.00386,19.8,3.34,0,0
2/13/2015 1:38,21,24.6,0,584,0.00378,19.8,3.34,0,0
2/13/2015 1:38,21,24.545,0,582,0.00377,19.8,3.34,0,0
2/13/2015 1:40,21.1,24.6,0,575,0.0038,19.8,3.34,0,0
2/13/2015 1:40,21,24.395,0,570,0.00375,19.8,3.34,0,0
2/13/2015 1:41,21,25.295,0,579,0.00389,19.8,3.34,0,0
2/13/2015 1:43,21,24.8,0,575.5,0.00381,19.8,3.34,0,0
2/13/2015 1:44,21,25.1725,0,585.5,0.00387,19.8,3.34,0,0
2/13/2015 1:45,21,25.445,0,570.5,0.00391,19.8,3.34,0,0
2/13/2015 1:46,21,24.79,0,572,0.00381,19.8,3.34,0,0
2/13/2015 1:46,21,24.6,0,571.5,0.00378,19.8,3.34,0,0
2/13/2015 1:47,21,25.29,0,573.33333,0.00389,19.8,3.34,0,0
2/13/2015 1:49,21,24.6,0,582,0.00378,19.8,3.34,0,0
2/13/2015 1:50,21,24.96,0,576,0.00383,19.8,3.34,0,0
2/13/2015 1:51,21,24.65,0,578.5,0.00379,19.8,3.34,0,0
2/13/2015 1:52,21,25.45,0,577,0.00391,19.48,3,0,0
2/13/2015 1:53,21,25.09,0,577,0.00386,19.48,3,0,0
2/13/2015 1:53,21,25.26,0,576,0.00388,19.48,3,0,0
2/13/2015 1:54,21,24.7,0,580,0.00379,19.48,3,0,0
2/13/2015 1:56,21,24.745,0,581.5,0.0038,19.48,3,0,0
2/13/2015 1:57,21,24.46,0,584,0.00376,19.48,3,0,0
2/13/2015 1:58,21,24.65,0,583.5,0.00379,19.48,3,0,0
2/13/2015 1:59,21.03333,24.39333,0,585.33333,0.00376,19.48,3,0,0
2/13/2015 1:59,21,25.05,0,578,0.00385,19.48,3,0,0
2/13/2015 2:00,21,24.8225,0,579.5,0.00381,19.48,3,0,0
2/13/2015 2:02,21,24.29,0,577.75,0.00373,19.48,3,0,0
2/13/2015 2:03,21,24.8,0,576,0.00381,19.48,3,0,0
2/13/2015 2:04,21,24.7,0,577,0.00379,19.48,3,0,0
2/13/2015 2:05,21,24.495,0,578.5,0.00376,19.48,3,0,0
2/13/2015 2:06,21,24.55,0,577,0.00377,19.48,3,0,0
2/13/2015 2:06,21,25.25,0,575,0.00388,19.48,3,0,0
2/13/2015 2:08,21,24.39,0,578,0.00375,19.48,3,0,0
2/13/2015 2:09,21,24.8,0,576.33333,0.00381,19.48,3,0,0
2/13/2015 2:10,21,24.7,0,580,0.00379,19.48,3,0,0
2/13/2015 2:10,21,25.05,0,575.5,0.00385,19.48,3,0,0
2/13/2015 2:12,21,25.1,0,582,0.00386,19.48,3,0,0
2/13/2015 2:12,21,24.93333,0,578.66667,0.00383,19.48,3,0,0
2/13/2015 2:13,20.945,24.9,0,574.5,0.00381,19.48,3,0,0
2/13/2015 2:15,21,24.945,0,575,0.00383,19.48,3,0,0
2/13/2015 2:16,21,24.29,0,576,0.00373,18.52,2.84,0,0
2/13/2015 2:17,21,24.495,0,574.5,0.00376,18.52,2.84,0,0
2/13/2015 2:18,21,26,0,579,0.004,18.52,2.84,0,0
2/13/2015 2:19,21,25.445,0,579,0.00391,18.52,2.84,0,0
2/13/2015 2:19,20.96333,24.73333,0,581.33333,0.00379,18.52,2.84,0,0
2/13/2015 2:21,21,24.995,0,575,0.00384,18.52,2.84,0,0
2/13/2015 2:22,20.96333,24.6,0,573,0.00377,18.52,2.84,0,0
2/13/2015 2:23,21,24.445,0,576,0.00376,18.52,2.84,0,0
2/13/2015 2:23,20.92667,24.56333,0,577.33333,0.00376,18.52,2.84,0,0
2/13/2015 2:25,21,24.8,0,577,0.00381,18.52,2.84,0,0
2/13/2015 2:25,21,24.54,0,579.5,0.00377,18.52,2.84,0,0
2/13/2015 2:26,21,25,0,581,0.00384,18.52,2.84,0,0
2/13/2015 2:28,21,25.06333,0,581.33333,0.00385,18.52,2.84,0,0
2/13/2015 2:29,21,24.795,0,575,0.00381,18.52,2.84,0,0
2/13/2015 2:30,20.96333,24.56667,0,574.33333,0.00377,18.52,2.84,0,0
2/13/2015 2:31,20.945,24.9,0,579,0.00381,18.52,2.84,0,0
2/13/2015 2:31,21,24.34,0,580,0.00374,18.52,2.84,0,0
2/13/2015 2:32,21,24.745,0,576.5,0.0038,18.52,2.84,0,0
2/13/2015 2:34,21,24.2,0,577,0.00372,18.52,2.84,0,0
2/13/2015 2:35,20.96333,24.76333,0,576.33333,0.0038,18.52,2.84,0,0
2/13/2015 2:36,21,24.445,0,579.5,0.00376,18.52,2.84,0,0
2/13/2015 2:37,21,24.26667,0,578.66667,0.00373,18.52,2.84,0,0
2/13/2015 2:38,21,24.29,0,579,0.00373,18.52,2.84,0,0
2/13/2015 2:38,20.89,25.1,0,579,0.00383,18.52,2.84,0,0
2/13/2015 2:39,21,24.2,0,578,0.00372,18.71,3.27,0,0
2/13/2015 2:41,20.945,25.495,0,578.5,0.0039,18.71,3.27,0,0
2/13/2015 2:42,20.945,25.34,0,578.5,0.00388,18.71,3.27,0,0
2/13/2015 2:43,20.89,24.69667,0,586,0.00377,18.71,3.27,0,0
2/13/2015 2:44,20.89,24.29,0,583,0.00371,18.71,3.27,0,0
2/13/2015 2:44,20.89,24.245,0,577.5,0.0037,18.71,3.27,0,0
2/13/2015 2:45,20.89,24.65667,0,576.66667,0.00376,18.71,3.27,0,0
2/13/2015 2:47,20.89,24.39,0,580,0.00372,18.71,3.27,0,0
2/13/2015 2:48,20.89,24.15,0,577,0.00368,18.71,3.27,0,0
2/13/2015 2:49,21,24.45,0,581,0.00376,18.71,3.27,0,0
2/13/2015 2:50,21,25,0,578.66667,0.00384,18.71,3.27,0,0
2/13/2015 2:51,20.89,24.945,0,577.5,0.00381,18.71,3.27,0,0
2/13/2015 2:51,20.89,24.6,0,578,0.00375,18.71,3.27,0,0
2/13/2015 2:53,20.89,24.6,0,578,0.00375,18.71,3.27,0,0
2/13/2015 2:54,20.945,24.4,0,583,0.00374,18.71,3.27,0,0
2/13/2015 2:55,20.89,24.73,0,579.66667,0.00377,18.71,3.27,0,0
2/13/2015 2:55,20.945,24.945,0,575.5,0.00382,18.71,3.27,0,0
2/13/2015 2:57,20.89,24.65,0,577.5,0.00376,18.71,3.27,0,0
2/13/2015 2:57,20.89,24.96333,0,578,0.00381,18.71,3.27,0,0
2/13/2015 2:58,20.89,24.945,0,581.5,0.00381,18.71,3.27,0,0
2/13/2015 3:00,20.89,24.745,0,579.5,0.00378,18.71,3.27,0,0
2/13/2015 3:01,20.89,24.745,0,573.5,0.00378,18.71,3.27,0,0
2/13/2015 3:02,20.9175,24.995,0,574,0.00382,18.71,3.27,0,0
2/13/2015 3:03,20.89,24.87,0,575.25,0.0038,18.71,3.27,0,0
2/13/2015 3:04,20.89,24.29,0,575,0.00371,17.08,2.38,0.03833,0
2/13/2015 3:04,20.89,24.245,0,577.5,0.0037,17.08,2.38,0.03833,0
2/13/2015 3:06,20.89,24.73,0,583.33333,0.00377,17.08,2.38,0.03833,0
2/13/2015 3:07,20.96333,24.63333,0,583.66667,0.00378,17.08,2.38,0.03833,0
2/13/2015 3:08,20.945,24.4,0,577.5,0.00374,17.08,2.38,0.03833,0
2/13/2015 3:08,20.945,24.045,0,580,0.00368,17.08,2.38,0.03833,0
2/13/2015 3:10,21,25.1,0,584,0.00386,17.08,2.38,0.03833,0
2/13/2015 3:10,21,24.745,0,586,0.0038,17.08,2.38,0.03833,0
2/13/2015 3:11,20.89,25.045,0,578,0.00382,17.08,2.38,0.03833,0
2/13/2015 3:13,20.89,24.4,0,580,0.00372,17.08,2.38,0.03833,0
2/13/2015 3:14,20.92667,24.72333,0,583,0.00378,17.08,2.38,0.03833,0
2/13/2015 3:15,20.89,24.45,0,578,0.00373,17.08,2.38,0.03833,0
2/13/2015 3:16,20.92667,24.39667,0,580.33333,0.00373,17.08,2.38,0.03833,0
2/13/2015 3:16,20.89,24.745,0,583.5,0.00378,17.08,2.38,0.03833,0
2/13/2015 3:17,20.89,24.4,0,583,0.00372,17.08,2.38,0.03833,0
2/13/2015 3:19,20.89,24.29,0,584,0.00371,17.08,2.38,0.03833,0
2/13/2015 3:20,20.89,24.27,0,578.5,0.0037,17.08,2.38,0.03833,0
2/13/2015 3:21,20.89,24.2,0,578,0.00369,17.08,2.38,0.03833,0
2/13/2015 3:22,20.84,24.445,0,579,0.00372,17.08,2.38,0.03833,0
2/13/2015 3:23,20.89,24.545,0,581,0.00375,17.08,2.38,0.03833,0
2/13/2015 3:23,20.89,24.6,0,577.5,0.00375,17.08,2.38,0.03833,0
2/13/2015 3:24,20.89,24.54,0,577,0.00374,17.08,2.38,0.03833,0
2/13/2015 3:26,20.89,24.295,0,577,0.00371,17.08,2.38,0.03833,0
2/13/2015 3:27,20.945,24.5,0,577,0.00375,17.08,2.38,0.03833,0
2/13/2015 3:28,20.89,23.995,0,577,0.00366,17.27,4.1,0.03042,0
2/13/2015 3:29,20.945,24.3,0,579.5,0.00372,17.27,4.1,0.03042,0
2/13/2015 3:29,21,24.55,0,578,0.00377,17.27,4.1,0.03042,0
2/13/2015 3:30,20.89,24,0,575,0.00366,17.27,4.1,0.03042,0
2/13/2015 3:32,20.89,24.8,0,582,0.00378,17.27,4.1,0.03042,0
2/13/2015 3:33,20.89,24.35,0,582,0.00372,17.27,4.1,0.03042,0
2/13/2015 3:34,20.89,24.05,0,582.5,0.00367,17.27,4.1,0.03042,0
2/13/2015 3:35,20.89,24.1,0,580,0.00368,17.27,4.1,0.03042,0
2/13/2015 3:36,20.89,24.245,0,580,0.0037,17.27,4.1,0.03042,0
2/13/2015 3:36,20.89,24.145,0,580,0.00368,17.27,4.1,0.03042,0
2/13/2015 3:38,20.89,24,0,573.5,0.00366,17.27,4.1,0.03042,0
2/13/2015 3:39,20.89,24.39,0,578,0.00372,17.27,4.1,0.03042,0
2/13/2015 3:40,20.89,24.29,0,579,0.00371,17.27,4.1,0.03042,0
2/13/2015 3:40,20.89,24.45,0,575,0.00373,17.27,4.1,0.03042,0
2/13/2015 3:42,20.89,24.545,0,581,0.00375,17.27,4.1,0.03042,0
2/13/2015 3:42,20.89,24.29,0,579,0.00371,17.27,4.1,0.03042,0
2/13/2015 3:43,20.89,24.15,0,580.5,0.00368,17.27,4.1,0.03042,0
2/13/2015 3:45,20.89,24.095,0,585.75,0.00368,17.27,4.1,0.03042,0
2/13/2015 3:46,20.89,24,0,587,0.00366,17.27,4.1,0.03042,0
2/13/2015 3:47,20.89,24.495,0,580,0.00374,17.27,4.1,0.03042,0
2/13/2015 3:48,20.92667,24.26333,0,578,0.00371,17.27,4.1,0.03042,0
2/13/2015 3:49,20.89,23.945,0,575.5,0.00365,17.27,4.1,0.03042,0
2/13/2015 3:49,20.945,24.145,0,581.5,0.0037,17.27,4.1,0.03042,0
2/13/2015 3:51,20.92667,24.26333,0,585.33333,0.00371,17.27,4.1,0.03042,0
2/13/2015 3:52,20.89,24.445,0,583.5,0.00373,18.23,4.13,0,0
2/13/2015 3:53,20.89,24.695,0,581,0.00377,18.23,4.13,0,0
2/13/2015 3:53,20.89,24.395,0,579,0.00372,18.23,4.13,0,0
2/13/2015 3:55,20.89,24.15,0,581.5,0.00368,18.23,4.13,0,0
2/13/2015 3:55,21,24.6,0,581,0.00378,18.23,4.13,0,0
2/13/2015 3:56,20.89,23.995,0,574.5,0.00366,18.23,4.13,0,0
2/13/2015 3:58,20.89,24.26,0,584,0.0037,18.23,4.13,0,0
2/13/2015 3:59,20.89,24.245,0,581.5,0.0037,18.23,4.13,0,0
2/13/2015 4:00,20.89,24.09667,0,579.33333,0.00368,18.23,4.13,0,0
2/13/2015 4:01,20.89,24.445,0,585,0.00373,18.23,4.13,0,0
2/13/2015 4:01,20.89,24.09667,0,580.33333,0.00368,18.23,4.13,0,0
2/13/2015 4:02,20.89,24.05,0,581,0.00367,18.23,4.13,0,0
2/13/2015 4:04,20.89,24.26,0,582.33333,0.0037,18.23,4.13,0,0
2/13/2015 4:05,20.89,24.09,0,583.5,0.00368,18.23,4.13,0,0
2/13/2015 4:06,20.89,24.19667,0,579.33333,0.00369,18.23,4.13,0,0
2/13/2015 4:07,20.89,24.29,0,573,0.00371,18.23,4.13,0,0
2/13/2015 4:08,20.89,24.55,0,570.5,0.00375,18.23,4.13,0,0
2/13/2015 4:08,20.89,24.39667,0,577,0.00372,18.23,4.13,0,0
2/13/2015 4:09,20.89,24.29,0,580,0.00371,18.23,4.13,0,0
2/13/2015 4:11,20.89,24.395,0,577.5,0.00372,18.23,4.13,0,0
2/13/2015 4:12,20.89,24.145,0,576.5,0.00368,18.23,4.13,0,0
2/13/2015 4:13,20.89,24.295,0,576,0.00371,18.23,4.13,0,0
2/13/2015 4:14,20.89,24.1,0,581,0.00368,18.23,4.13,0,0
2/13/2015 4:14,20.89,24.64,0,582,0.00376,18.23,4.13,0,0
2/13/2015 4:15,20.89,24.73333,0,580.66667,0.00377,18.31,4.59,0,0
2/13/2015 4:17,20.89,24.7,0,578,0.00377,18.31,4.59,0,0
2/13/2015 4:18,20.89,24.76667,0,576,0.00378,18.31,4.59,0,0
2/13/2015 4:19,20.89,24.29,0,580,0.00371,18.31,4.59,0,0
2/13/2015 4:20,20.89,24.6,0,578,0.00375,18.31,4.59,0,0
2/13/2015 4:21,20.89,24.35,0,579,0.00372,18.31,4.59,0,0
2/13/2015 4:21,20.89,24.25,0,574.5,0.0037,18.31,4.59,0,0
2/13/2015 4:23,20.89,24.69667,0,579,0.00377,18.31,4.59,0,0
2/13/2015 4:24,20.89,25,0,576,0.00382,18.31,4.59,0,0
2/13/2015 4:25,20.89,24.89,0,573,0.0038,18.31,4.59,0,0
2/13/2015 4:25,20.89,24.245,0,573.5,0.0037,18.31,4.59,0,0
2/13/2015 4:27,20.89,24.4,0,575.5,0.00372,18.31,4.59,0,0
2/13/2015 4:27,20.89,24.145,0,578,0.00368,18.31,4.59,0,0
2/13/2015 4:28,20.89,24.6,0,579.5,0.00375,18.31,4.59,0,0
2/13/2015 4:30,20.89,24.36333,0,582,0.00372,18.31,4.59,0,0
2/13/2015 4:31,20.89,24.06667,0,578,0.00367,18.31,4.59,0,0
2/13/2015 4:32,20.89,24.22667,0,581.33333,0.0037,18.31,4.59,0,0
2/13/2015 4:33,20.89,24.34,0,583.5,0.00371,18.31,4.59,0,0
2/13/2015 4:34,20.89,25.5,0,585,0.00389,18.31,4.59,0,0
2/13/2015 4:34,20.89,24.495,0,578.5,0.00374,18.31,4.59,0,0
2/13/2015 4:36,20.89,24.445,0,567,0.00373,18.31,4.59,0,0
2/13/2015 4:37,20.89,24.1,0,577,0.00368,18.31,4.59,0,0
2/13/2015 4:38,20.89,23.89,0,580.5,0.00364,18.31,4.59,0,0
2/13/2015 4:38,20.89,24.29,0,580.5,0.00371,18.31,4.59,0,0
2/13/2015 4:40,20.89,24.445,0,577,0.00373,17.39,3.43,0.02542,0
2/13/2015 4:40,20.89,23.995,0,577,0.00366,17.39,3.43,0.02542,0
2/13/2015 4:41,20.89,24.245,0,574,0.0037,17.39,3.43,0.02542,0
2/13/2015 4:43,20.89,24.245,0,577,0.0037,17.39,3.43,0.02542,0
2/13/2015 4:44,20.84,24.4,0,572,0.00371,17.39,3.43,0.02542,0
2/13/2015 4:45,20.89,24.89,0,574,0.0038,17.39,3.43,0.02542,0
2/13/2015 4:46,20.89,24,0,575.5,0.00366,17.39,3.43,0.02542,0
2/13/2015 4:46,20.89,24.2,0,572.5,0.00369,17.39,3.43,0.02542,0
2/13/2015 4:47,20.89,24.55,0,573,0.00375,17.39,3.43,0.02542,0
2/13/2015 4:49,20.84,24.495,0,573.5,0.00373,17.39,3.43,0.02542,0
2/13/2015 4:50,20.89,24.2,0,572.5,0.00369,17.39,3.43,0.02542,0
2/13/2015 4:51,20.84,24.15,0,576,0.00367,17.39,3.43,0.02542,0
2/13/2015 4:52,20.84,24.445,0,572.5,0.00372,17.39,3.43,0.02542,0
2/13/2015 4:53,20.84,24.745,0,577,0.00376,17.39,3.43,0.02542,0
2/13/2015 4:53,20.79,24.3,0,579.5,0.00368,17.39,3.43,0.02542,0
2/13/2015 4:54,20.89,24.79,0,577,0.00378,17.39,3.43,0.02542,0
2/13/2015 4:56,20.84,24.4,0,574,0.00371,17.39,3.43,0.02542,0
2/13/2015 4:57,20.89,24.59,0,569.5,0.00375,17.39,3.43,0.02542,0
2/13/2015 4:58,20.89,24.89,0,568,0.0038,17.39,3.43,0.02542,0
2/13/2015 4:59,20.89,24.89667,0,571.33333,0.0038,17.39,3.43,0.02542,0
2/13/2015 4:59,20.89,24.8,0,575,0.00378,17.39,3.43,0.02542,0
2/13/2015 5:00,20.89,24.29,0,578,0.00371,17.39,3.43,0.02542,0
2/13/2015 5:02,20.89,24.695,0,574,0.00377,17.39,3.43,0.02542,0
2/13/2015 5:03,20.89,24.4,0,571.66667,0.00372,17.39,3.43,0.02542,0
2/13/2015 5:04,20.89,24.79,0,568,0.00378,16.75,2.8,0.05208,0
2/13/2015 5:05,20.89,24.6,0,566.5,0.00375,16.75,2.8,0.05208,0
2/13/2015 5:06,20.85667,24.65667,0,571,0.00375,16.75,2.8,0.05208,0
2/13/2015 5:06,20.89,24.29,0,573,0.00371,16.75,2.8,0.05208,0
2/13/2015 5:08,20.89,24.695,0,571.5,0.00377,16.75,2.8,0.05208,0
2/13/2015 5:09,20.89,24.65,0,565.5,0.00376,16.75,2.8,0.05208,0
2/13/2015 5:10,20.89,24.445,0,567.5,0.00373,16.75,2.8,0.05208,0
2/13/2015 5:10,20.89,24.89,0,569,0.0038,16.75,2.8,0.05208,0
2/13/2015 5:12,20.84,24.745,0,570,0.00376,16.75,2.8,0.05208,0
2/13/2015 5:12,20.89,24.92667,0,571,0.0038,16.75,2.8,0.05208,0
2/13/2015 5:13,20.89,24.6,0,572,0.00375,16.75,2.8,0.05208,0
2/13/2015 5:15,20.89,25.5,0,573,0.00389,16.75,2.8,0.05208,0
2/13/2015 5:16,20.84,25.2,0,572,0.00383,16.75,2.8,0.05208,0
2/13/2015 5:17,20.79,24.695,0,571.5,0.00374,16.75,2.8,0.05208,0
2/13/2015 5:18,20.89,25,0,573.5,0.00382,16.75,2.8,0.05208,0
2/13/2015 5:19,20.79,24.65,0,577,0.00374,16.75,2.8,0.05208,0
2/13/2015 5:19,20.79,25.09,0,572,0.00381,16.75,2.8,0.05208,0
2/13/2015 5:21,20.79,24.745,0,567.5,0.00375,16.75,2.8,0.05208,0
2/13/2015 5:22,20.82333,24.76333,0,566.66667,0.00376,16.75,2.8,0.05208,0
2/13/2015 5:23,20.84,24.895,0,564.5,0.00379,16.75,2.8,0.05208,0
2/13/2015 5:23,20.79,24.79,0,565,0.00376,16.75,2.8,0.05208,0
2/13/2015 5:25,20.79,25.195,0,566.5,0.00382,16.75,2.8,0.05208,0
2/13/2015 5:25,20.79,24.69667,0,569,0.00375,16.75,2.8,0.05208,0
2/13/2015 5:26,20.79,24.9,0,571.33333,0.00378,16.75,2.8,0.05208,0
2/13/2015 5:28,20.79,25.03,0,570.33333,0.0038,15.94,3.48,0.08583,0
2/13/2015 5:29,20.79,25.15,0,570,0.00381,15.94,3.48,0.08583,0
2/13/2015 5:30,20.79,25.6,0,571,0.00388,15.94,3.48,0.08583,0
2/13/2015 5:31,20.79,25.09667,0,563.33333,0.00381,15.94,3.48,0.08583,0
2/13/2015 5:31,20.89,24.79,0,566,0.00378,15.94,3.48,0.08583,0
2/13/2015 5:32,20.79,25.05,0,564.5,0.0038,15.94,3.48,0.08583,0
2/13/2015 5:34,20.79,24.96667,0,566,0.00379,15.94,3.48,0.08583,0
2/13/2015 5:35,20.84,24.995,0,564.5,0.0038,15.94,3.48,0.08583,0
2/13/2015 5:36,20.79,24.995,0,561.5,0.00379,15.94,3.48,0.08583,0
2/13/2015 5:37,20.79,24.7,0,561,0.00375,15.94,3.48,0.08583,0
2/13/2015 5:38,20.79,25.645,0,558.5,0.00389,15.94,3.48,0.08583,0
2/13/2015 5:38,20.79,25,0,559,0.00379,15.94,3.48,0.08583,0
2/13/2015 5:39,20.79,25.1,0,560,0.00381,15.94,3.48,0.08583,0
2/13/2015 5:41,20.79,24.945,0,551,0.00378,15.94,3.48,0.08583,0
2/13/2015 5:42,20.79,25.29,0,556,0.00384,15.94,3.48,0.08583,0
2/13/2015 5:43,20.79,24.83,0,557,0.00377,15.94,3.48,0.08583,0
2/13/2015 5:44,20.79,25.045,0,560.5,0.0038,15.94,3.48,0.08583,0
2/13/2015 5:44,20.79,25.49,0,559,0.00387,15.94,3.48,0.08583,0
2/13/2015 5:45,20.79,25.85,0,557.5,0.00392,15.94,3.48,0.08583,0
2/13/2015 5:47,20.79,25.645,0,555.5,0.00389,15.94,3.48,0.08583,0
2/13/2015 5:48,20.745,25.995,0,566,0.00393,15.94,3.48,0.08583,0
2/13/2015 5:49,20.745,24.995,0,560.5,0.00378,15.94,3.48,0.08583,0
2/13/2015 5:50,20.73,25.06667,0,557.33333,0.00379,15.94,3.48,0.08583,0
2/13/2015 5:51,20.7,25.39,0,555,0.00383,15.94,3.48,0.08583,0
2/13/2015 5:51,20.7,25.1,0,552.66667,0.00379,16.74,6.39,0.0525,0
2/13/2015 5:53,20.7,25.05,0,546.5,0.00378,16.74,6.39,0.0525,0
2/13/2015 5:54,20.7,25.145,0,550.5,0.00379,16.74,6.39,0.0525,0
2/13/2015 5:55,20.7,25.1,0,555,0.00379,16.74,6.39,0.0525,0
2/13/2015 5:55,20.7,25.5,0,558,0.00385,16.74,6.39,0.0525,0
2/13/2015 5:57,20.7,25.56667,0,553,0.00386,16.74,6.39,0.0525,0
2/13/2015 5:57,20.7,25.65,0,553,0.00387,16.74,6.39,0.0525,0
2/13/2015 5:58,20.7,25.795,0,552,0.00389,16.74,6.39,0.0525,0
